host;public_ip;status;attempts;city;region;country;source_point;destination;ASN;ISP;postal;timezone;latency (ms);date
xing.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:28:40
xnxx.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:28:40
xvideos.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:28:40
yahoo.com;74.6.231.20;OK;2;Omaha;Nebraska;US;40.4133,-3.6939;41.2563,-95.9404;AS36646;Oath Holdings Inc.;68101;America/Chicago;124;12-07-2023 12:28:41
yelmocines.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:28:41
yelp.es;13.224.132.34;OK;1;London;England;GB;40.4133,-3.6939;51.5085,-0.1257;AS16509;Amazon.com, Inc.;EC1A;Europe/London;35.4;12-07-2023 12:28:42
yola.com;104.17.211.101;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.46;12-07-2023 12:28:42
youtube.com;142.250.200.110;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS15169;Google LLC;28004;Europe/Madrid;3.12;12-07-2023 12:28:43
youtube.es;142.250.185.14;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS15169;Google LLC;28004;Europe/Madrid;3.52;12-07-2023 12:28:43
yowi.tv;94.130.107.172;OK;3;Gunzenhausen;Bavaria;DE;40.4133,-3.6939;49.1166,10.7597;AS24940;Hetzner Online GmbH;91710;Europe/Berlin;36.3;12-07-2023 12:28:44
yy.com;N/A;KO;3;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:28:45
zalando.es;34.111.24.118;OK;1;Kansas City;Missouri;US;40.4133,-3.6939;39.0997,-94.5786;AS396982;Google LLC;64106;America/Chicago;3.99;12-07-2023 12:28:45
www.zara.com;96.16.88.25;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.3948,-3.7463;AS20940;Akamai International B.V.;28047;Europe/Madrid;2.69;12-07-2023 12:28:46
zippyshare.com;145.239.9.15;OK;2;Roubaix;Hauts-de-France;FR;40.4133,-3.6939;50.6942,3.1746;AS16276;OVH SAS;59051 CEDEX 1;Europe/Paris;21.7;12-07-2023 12:28:46
zuora.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:28:46
