host;public_ip;status;attempts;city;region;country;location;organization;postal;timezone;latency (ms);date
salesforce.com;23.1.106.133;OK;1;Cambridge;Massachusetts;US;42.3620,-71.0830;AS33905 Akamai International B.V.;2142;America/New_York;3.47;25-04-2023 01:24:08
samsung.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:08
samsungelectronics.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:08
santanderconsumer.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:09
sap.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:09
dnsscan.shadowserver.org;184.105.143.133;OK;2;San Jose;California;US;37.3394,-121.8950;AS6939 Hurricane Electric LLC;95103;America/Los_Angeles;135;25-04-2023 01:24:09
scorecardresearch.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:10
segundamano.es;18.154.41.114;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;2.84;25-04-2023 01:24:10
selfbank.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:10
seriesblanco.org;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:10
seriesgato.xyz;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:10
seriespapaya.xyz;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:11
seriesz.com;23.236.62.147;OK;2;Council Bluffs;Iowa;US;41.2619,-95.8608;AS396982 Google LLC;51502;America/Chicago;101;25-04-2023 01:24:12
sfgate.com;98.129.228.59;OK;3;Dallas;Texas;US;32.7831,-96.8067;AS33070 Rackspace Hosting;75201;America/Chicago;130;25-04-2023 01:24:13
ticketmaster-intl.map.fastly.net;151.101.134.87;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS54113 Fastly, Inc.;28001;Europe/Madrid;2.42;25-04-2023 01:24:13
shtyle.fm;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:13
simplify.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:13
simyo.es;35.241.18.41;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS15169 Google LLC;64106;America/Chicago;3.19;25-04-2023 01:24:14
siteground.es;34.111.142.145;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS396982 Google LLC;64106;America/Chicago;2.79;25-04-2023 01:24:14
skrill.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:14
sky.es;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:15
skype.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:15
skyrock.com;91.203.187.40;OK;1;Paris;Île-de-France;FR;48.8534,2.3488;AS41064 Telefun SAS;75000;Europe/Paris;29.2;25-04-2023 01:24:15
smartadserver.com;192.124.249.163;OK;1;Menifee;California;US;33.7283,-117.1464;AS30148 Sucuri;92584;America/Los_Angeles;25.1;25-04-2023 01:24:16
smartclip.net;18.154.22.23;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;3.02;25-04-2023 01:24:16
smartclip.tv;35.198.133.134;OK;2;Frankfurt am Main;Hesse;DE;50.1155,8.6842;AS396982 Google LLC;60306;Europe/Berlin;29.1;25-04-2023 01:24:17
snapchat.com;34.149.46.130;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS15169 Google LLC;64106;America/Chicago;3.20;25-04-2023 01:24:17
softonic.com;35.227.233.104;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS15169 Google LLC;64106;America/Chicago;3.73;25-04-2023 01:24:18
solteros50.es;93.104.242.20;OK;1;Thannhausen;Bavaria;DE;48.2833,10.4692;AS8767 M-net Telekommunikations GmbH;86470;Europe/Berlin;34.6;25-04-2023 01:24:18
solterosconnivel.es;93.104.242.20;OK;1;Thannhausen;Bavaria;DE;48.2833,10.4692;AS8767 M-net Telekommunikations GmbH;86470;Europe/Berlin;34.2;25-04-2023 01:24:19
sophos.com;96.16.88.163;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS20940 Akamai International B.V.;28052;Europe/Madrid;3.26;25-04-2023 01:24:19
soundcloud.com;52.84.150.36;OK;2;Seattle;Washington;US;47.6062,-122.3321;AS16509 Amazon.com, Inc.;98101;America/Los_Angeles;22.6;25-04-2023 01:24:20
sourceforge.net;104.18.11.128;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.38;25-04-2023 01:24:20
spideroak.com;74.126.144.79;OK;3;North Kansas City;Missouri;US;39.1300,-94.5622;AS1421 WANSecurity, Inc.;64116;America/Chicago;127;25-04-2023 01:24:21
sport.es;195.76.147.109;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS3352 TELEFONICA DE ESPANA S.A.U.;28002;Europe/Madrid;5.14;25-04-2023 01:24:21
sports.sportium.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:21
spotbros.imbox.me;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:21
spotify.com;35.186.224.25;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS15169 Google LLC;64106;America/Chicago;2.93;25-04-2023 01:24:22
startpage.com;89.146.4.146;OK;2;Amsterdam;North Holland;NL;52.3740,4.8897;AS28685 Routit BV;1012;Europe/Amsterdam;33.8;25-04-2023 01:24:23
streamplay.fi;185.58.213.24;OK;2;Copenhagen;Capital Region;DK;55.6511,12.6030;AS201595 mono solutions ApS;2300;Europe/Copenhagen;31.3;25-04-2023 01:24:23
stubhub.es;23.58.159.138;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS20940 Akamai International B.V.;28052;Europe/Madrid;3.12;25-04-2023 01:24:24
studivz.net;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:24
sugarsync.com;208.94.4.90;OK;1;San Francisco;California;US;37.7309,-122.3886;AS46253 Mudhook Marketing Inc;94124;America/Los_Angeles;156;25-04-2023 01:24:25
T.co;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:25
tablondeanuncios.com;93.189.36.78;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS45037 Hispaweb Network;28001;Europe/Madrid;3.26;25-04-2023 01:24:26
taboola.com;151.101.2.132;OK;1;San Francisco;California;US;37.7621,-122.3971;AS54113 Fastly, Inc.;94107;America/Los_Angeles;2.77;25-04-2023 01:24:26
tagged.com;135.84.35.166;OK;1;San Francisco;California;US;37.7749,-122.4194;AS36080 IFWE INC;94102;America/Los_Angeles;150;25-04-2023 01:24:27
taobao.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:28
target.com;151.101.194.187;OK;2;San Francisco;California;US;37.7621,-122.3971;AS54113 Fastly, Inc.;94107;America/Los_Angeles;2.56;25-04-2023 01:24:28
targobank.es;145.226.46.83;OK;1;Strasbourg;Grand Est;FR;48.5839,7.7455;AS8255 Euro-Information-Europeenne de Traitement de l'Information SAS;67000;Europe/Paris;33.5;25-04-2023 01:24:29
taringa.net;104.16.250.39;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;2.71;25-04-2023 01:24:29
teads.tv;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:29
telecinco.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:29
telepizza.es;45.60.53.42;OK;1;Redwood City;California;US;37.5331,-122.2486;AS19551 Incapsula Inc;94065;America/Los_Angeles;31.8;25-04-2023 01:24:30
telly.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:30
ticketea.com;18.154.22.58;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;2.94;25-04-2023 01:24:31
ticketmaster.es;151.101.194.87;OK;2;San Francisco;California;US;37.7621,-122.3971;AS54113 Fastly, Inc.;94107;America/Los_Angeles;2.95;25-04-2023 01:24:31
ticketswap.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:31
post.n.shifen.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:32
tiktok.com;18.154.41.49;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;3.51;25-04-2023 01:24:33
tinder.com;52.84.150.54;OK;2;Seattle;Washington;US;47.6062,-122.3321;AS16509 Amazon.com, Inc.;98101;America/Los_Angeles;25.3;25-04-2023 01:24:33
tourbar.com;78.140.128.247;OK;1;Amsterdam;North Holland;NL;52.3740,4.8897;AS35415 Webzilla B.V.;1012;Europe/Amsterdam;32.6;25-04-2023 01:24:34
trabelin.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:34
transferwise.com;104.18.167.45;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.38;25-04-2023 01:24:34
www3.l.google.com;142.250.201.78;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS15169 Google LLC;28001;Europe/Madrid;3.68;25-04-2023 01:24:34
trecetv.es;154.46.42.13;OK;1;Valencia;Valencia;ES;39.4697,-0.3774;AS174 Cogent Communications;46001;Europe/Madrid;7.00;25-04-2023 01:24:35
triodos.es;213.214.122.207;OK;3;Amsterdam;North Holland;NL;52.3740,4.8897;AS8315 Accenture B. V.;1012;Europe/Amsterdam;34.5;25-04-2023 01:24:36
tripadvisor.es;151.101.66.28;OK;2;San Francisco;California;US;37.7621,-122.3971;AS54113 Fastly, Inc.;94107;America/Los_Angeles;3.10;25-04-2023 01:24:37
tumblr.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:37
aec01.esc.edgetcdn.net;185.57.173.171;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS29119 AIRE NETWORKS DEL MEDITERRANEO SL UNIPERSONAL;28001;Europe/Madrid;3.24;25-04-2023 01:24:37
tv.orange.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:37
tv.youtube.com;216.58.215.174;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS15169 Google LLC;28001;Europe/Madrid;3.47;25-04-2023 01:24:38
twitch.tv;151.101.194.167;OK;1;San Francisco;California;US;37.7621,-122.3971;AS54113 Fastly, Inc.;94107;America/Los_Angeles;2.28;25-04-2023 01:24:38
twitter.com;104.244.42.129;OK;1;San Francisco;California;US;37.7725,-122.4147;AS13414 Twitter Inc.;94103;America/Los_Angeles;29.1;25-04-2023 01:24:38
twoo.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:39
uab.cat;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:39
uah.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:39
uam.es;150.244.214.237;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS766 Entidad Publica Empresarial Red.es;28001;Europe/Madrid;6.00;25-04-2023 01:24:39
ub.edu;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:39
ubereats.com;34.98.127.226;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS396982 Google LLC;64106;America/Chicago;2.59;25-04-2023 01:24:40
ubs.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:40
uc3m.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:40
uclm.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:40
ucm.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:40
udc.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:40
udg.edu;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;25-04-2023 01:24:40
